,,Actual,Predicted
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/423009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/1053002_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/241010_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/273003_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/225013_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/394005_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/116008_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/476011_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/57006_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/195006_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/380011_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/399001_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/93002_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/120010_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/50003_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/238009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/160009_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/63001_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/403012_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/275002_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/389011_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/273014_CookingArea_7.jpg,class0,lower middle income
# KYUKI YNHA JIVANYAPAN KRNE KI SUVIDHAYE MAUJUD HAI.,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/271005_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/130010_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/311004_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/98008_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/448010_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/208007_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/232003_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/240003_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/29003_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/54012_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/1041003_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/440006_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/498002_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/418004_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/89009_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/99006_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/467002_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/6014_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/498010_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/285008_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/235011_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/208009_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/465004_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/333005_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/441012_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/240010_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/224012_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/194003_CookingArea_7.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/120002_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/305014_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/286009_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/436004_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/480011_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/1042017_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/312004_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/308012_CookingArea_7.jpg,class1,low income
# NAN,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/1016007_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/456004_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/208012_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/511005_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/28012_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/82011_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/90001_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/1032009_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/289001_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/312002_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/110005_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/32007_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/341002_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/198014_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/205005_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/1069003_CookingArea_7.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/210003_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/431003_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/455005_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/433007_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/336001_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/369007_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/195009_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/397010_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/419008_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/189013_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/279007_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/94010_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/263011_CookingArea_7.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/379012_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/82004_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/1031003_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/366007_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/115002_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/197009_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/14010_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/393007_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/283013_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/19006_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/290002_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/54007_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/2005_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/62011_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/491006_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/420006_CookingArea_7.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/253006_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/236009_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/135007_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/128004_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/63008_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/79009_CookingArea_7.jpg,class1,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/298009_CookingArea_7.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/342013_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/279005_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/69011_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/154010_CookingArea_7.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/344006_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/362001_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/426004_CookingArea_7.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/446013_CookingArea_7.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/1002017_CookingArea_7.jpg,class4,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/361002_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/120007_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/100012_CookingArea_7.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/134009_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/119006_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/1049011_CookingArea_7.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/273004_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/342010_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/261011_CookingArea_7.jpg,class4,lower middle income
# N,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/133009_CookingArea_7.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/403003_CookingArea_7.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class0/266005_CookingArea_7.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/446009_CookingArea_7.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/197010_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class2/487005_CookingArea_7.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/58006_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/12011_CookingArea_7.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class4/153011_CookingArea_7.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class1/494003_CookingArea_7.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/367007_CookingArea_7.jpg,class3,lower middle income
# NAAAAAAAAAAAAAAAAAAAAAAAAAAAA,/hdd/Aatif/AHI Data/Cleaned (duplicates and missingness)/cooking/valid/class3/203007_CookingArea_7.jpg,class3,middle income
