Comment,URL,Actual,Predicted
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/45011_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/22003_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/18004_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/503014_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/299010_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/1031005_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/281004_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/237002_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/97009_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/258006_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/269001_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/267010_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/81004_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/43008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/304011_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/272011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/128013_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/215010_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/305003_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/204002_HouseFront_2.jpg,class1,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/467007_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/40008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/303006_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/192009_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/52005_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/205005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/216012_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/11008_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/275002_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/51005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/334004_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/247002_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/392012_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/236011_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/396014_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/373009_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/121009_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/427007_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/455014_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/181011_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/138004_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/66012_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/248004_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/112003_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/289001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/217007_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/461011_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/371008_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/280002_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/5006_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/135004_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/325007_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/431010_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1042013_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/470004_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/203014_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/340005_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/224002_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/117011_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/187002_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/192007_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1032009_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/57004_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/430009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/87003_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/331005_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/128012_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/312002_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/491006_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/11005_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/310011_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/99006_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/483001_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/372006_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/151005_HouseFront_2.jpg,class3,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/285012_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/212005_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/54007_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/500011_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/343004_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/342012_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/93009_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/380005_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/90009_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/55005_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/467010_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/413013_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/120001_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/450007_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/375005_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/204009_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/204004_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/369011_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/381008_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/164005_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/31010_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/78010_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/428005_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/405007_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/280005_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/248009_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/145004_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/68003_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/372012_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/440001_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/80014_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/131003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/494012_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/524009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/330005_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/16005_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/309005_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/413002_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1069016_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/365004_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/194008_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/293009_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/418011_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/371012_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/26005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/331007_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/336001_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/164006_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/405006_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/219006_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/422008_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/141006_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/411011_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/79004_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/90005_HouseFront_2.jpg,class3,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/115002_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/195006_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/64001_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/378007_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/123001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/306009_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/468007_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/1036006_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/28011_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/205002_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/105007_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/269013_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/300006_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/243005_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1002001_HouseFront_2.jpg,class0,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/425014_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/13007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/464011_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/391012_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/319011_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/388003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/297011_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/386004_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/35007_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/29004_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/456004_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/44001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/233003_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/482010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/95012_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/2007_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/468009_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/213008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/399001_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/43011_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/499012_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1013005_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/450010_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/111010_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/1017016_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/383006_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/327007_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/38005_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/407002_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/207012_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/108010_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/435003_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/471004_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/261010_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/491008_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/447012_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/184012_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/486001_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/269008_HouseFront_2.jpg,class2,higher middle income
