,,Actual,Predicted
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/445005_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/213011_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/515010_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/159009_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/434013_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/325001_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/229003_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/434003_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/184009_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/410006_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/317003_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/67008_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/454007_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/423013_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/393006_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/37010_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/324009_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/500005_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/283013_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/275012_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/188009_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/524004_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/77012_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/236012_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/44011_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/316001_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/293012_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/325005_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/295002_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/487008_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/280007_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/46006_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/340006_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/483009_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/487004_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/40010_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/220001_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/191014_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/324008_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/368012_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/10012_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/1002017_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/187010_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/487006_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/318012_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/63001_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/225009_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/450006_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/509004_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/376011_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/395009_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/266007_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/63007_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/306010_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/146014_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/288009_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/375012_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/465010_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/18008_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/207013_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/519005_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/410010_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/27004_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/40001_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/134007_HouseFront_2.jpg,class1,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/368005_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/322004_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/398002_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/372008_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/1060008_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/509011_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/270004_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/44009_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/80009_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/420009_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/398010_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/239005_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/401008_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/67007_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/114009_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/41007_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/9007_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/133002_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/122001_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/53005_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/152013_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/148006_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/87001_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/70007_HouseFront_2.jpg,class0,middle income
# nn,/hdd/Aatif/AHI Data/3_classes/front/test/class0/520010_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/279005_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/499003_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/364008_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/282011_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/389001_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/462002_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/384002_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/270011_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/522007_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/77010_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/404007_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/63006_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/205014_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/489012_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/194002_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/129011_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/249013_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/65008_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/468009_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/24012_HouseFront_2.jpg,class1,middle income
# nna,/hdd/Aatif/AHI Data/3_classes/front/test/class2/394005_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/446010_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/296003_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/1063005_HouseFront_2.jpg,class0,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/186003_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/142003_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/422001_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/305012_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/486013_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/239012_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/133007_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/93006_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/72007_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/515011_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/386011_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/294001_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/260008_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/305008_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/185012_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/163006_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/1017002_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/392004_HouseFront_2.jpg,class1,middle income
# nan,/hdd/Aatif/AHI Data/3_classes/front/test/class2/463009_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/152005_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/210010_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/2003_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/397006_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/458012_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/64003_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/402012_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/341008_HouseFront_2.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/442007_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/448014_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/429006_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/344005_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/468005_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/464006_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/303011_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/317008_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/295007_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/475012_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/312009_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/95005_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/375009_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/155008_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/1047012_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/60014_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/130009_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/36003_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/13003_HouseFront_2.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/225013_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/1042012_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/148001_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/445002_HouseFront_2.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/45011_HouseFront_2.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/1055013_HouseFront_2.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/383009_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/52011_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class1/1013006_HouseFront_2.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class0/425003_HouseFront_2.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/front/test/class2/90009_HouseFront_2.jpg,class2,high income
